CountyCode,CountyName,DistrictCode,DistrictName,Test,Subject,District_Avg,State_avg,Benchmark,BT_PCT,STATE_BT_PCT
80,CHARTERS,6720,HOBOKEN CS,ACT,Science,*,23,23,*,53
80,CHARTERS,6720,HOBOKEN CS,ACT,Math,*,24,22,*,62
80,CHARTERS,6720,HOBOKEN CS,ACT,English,*,24,18,*,78
80,CHARTERS,6720,HOBOKEN CS,ACT,Reading,*,24,22,*,62
80,CHARTERS,6720,HOBOKEN CS,PSAT,Math,397,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,6720,HOBOKEN CS,PSAT,Reading and Writing,399,478,Grade 10: 430 Grade 11: 460,24,62
80,CHARTERS,6720,HOBOKEN CS,SAT,Math,427,543,530,*,54
80,CHARTERS,6720,HOBOKEN CS,SAT,Reading and Writing,439,542,480,29,72
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,ACT,Science,*,23,23,*,53
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,ACT,Reading,*,24,22,*,62
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,ACT,English,*,24,18,*,78
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,ACT,Math,*,24,22,*,62
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,PSAT,Reading and Writing,384,478,Grade 10: 430 Grade 11: 460,34,62
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,PSAT,Math,405,478,Grade 10: 480 Grade 11: 510,19,42
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,SAT,Math,432,543,530,13,54
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,SAT,Reading and Writing,442,542,480,29,72
80,CHARTERS,7210,MARION P. THOMAS CS,ACT,Science,*,23,23,*,53
80,CHARTERS,7210,MARION P. THOMAS CS,ACT,Math,*,24,22,*,62
80,CHARTERS,7210,MARION P. THOMAS CS,ACT,English,*,24,18,*,78
80,CHARTERS,7210,MARION P. THOMAS CS,ACT,Reading,*,24,22,*,62
80,CHARTERS,7210,MARION P. THOMAS CS,PSAT,Reading and Writing,395,478,Grade 10: 430 Grade 11: 460,24,62
80,CHARTERS,7210,MARION P. THOMAS CS,PSAT,Math,396,478,Grade 10: 480 Grade 11: 510,*,42
80,CHARTERS,7210,MARION P. THOMAS CS,SAT,Math,413,543,530,*,54
80,CHARTERS,7210,MARION P. THOMAS CS,SAT,Reading and Writing,437,542,480,25,72
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,ACT,Science,N,23,23,N,53
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,ACT,Reading,N,24,22,N,62
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,ACT,English,N,24,18,N,78
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,ACT,Math,N,24,22,N,62
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,PSAT,Reading and Writing,454,478,Grade 10: 430 Grade 11: 460,61,62
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,PSAT,Math,478,478,Grade 10: 480 Grade 11: 510,53,42
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,SAT,Reading and Writing,547,542,480,79,72
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,SAT,Math,559,543,530,66,54
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,ACT,Math,17,24,22,14,62
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,ACT,Reading,17,24,22,16,62
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,ACT,English,18,24,18,53,78
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,ACT,Science,18,23,23,*,53
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,PSAT,Reading and Writing,422,478,Grade 10: 430 Grade 11: 460,43,62
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,PSAT,Math,424,478,Grade 10: 480 Grade 11: 510,21,42
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,SAT,Math,444,543,530,14,54
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,SAT,Reading and Writing,461,542,480,43,72
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,ACT,Science,*,23,23,*,53
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,ACT,English,*,24,18,*,78
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,ACT,Math,*,24,22,*,62
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,ACT,Reading,*,24,22,*,62
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,PSAT,Math,408,478,Grade 10: 480 Grade 11: 510,13,42
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,PSAT,Reading and Writing,429,478,Grade 10: 430 Grade 11: 460,42,62
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,SAT,Math,457,543,530,24,54
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,SAT,Reading and Writing,483,542,480,49,72
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,ACT,English,13,24,18,20,78
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,ACT,Math,15,24,22,*,62
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,ACT,Science,15,23,23,*,53
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,ACT,Reading,16,24,22,*,62
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,PSAT,Math,423,478,Grade 10: 480 Grade 11: 510,14,42
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,PSAT,Reading and Writing,427,478,Grade 10: 430 Grade 11: 460,41,62
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,SAT,Reading and Writing,455,542,480,33,72
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,SAT,Math,457,543,530,18,54
80,CHARTERS,8010,UNION COUNTY TEAMS CS,ACT,Science,*,23,23,*,53
80,CHARTERS,8010,UNION COUNTY TEAMS CS,ACT,Reading,*,24,22,*,62
80,CHARTERS,8010,UNION COUNTY TEAMS CS,ACT,Math,*,24,22,*,62
80,CHARTERS,8010,UNION COUNTY TEAMS CS,ACT,English,*,24,18,*,78
80,CHARTERS,8010,UNION COUNTY TEAMS CS,PSAT,Reading and Writing,429,478,Grade 10: 430 Grade 11: 460,40,62
80,CHARTERS,8010,UNION COUNTY TEAMS CS,PSAT,Math,431,478,Grade 10: 480 Grade 11: 510,17,42
80,CHARTERS,8010,UNION COUNTY TEAMS CS,SAT,Math,432,543,530,10,54
80,CHARTERS,8010,UNION COUNTY TEAMS CS,SAT,Reading and Writing,468,542,480,38,72
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,ACT,Science,*,23,23,*,53
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,ACT,English,*,24,18,*,78
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,ACT,Math,*,24,22,*,62
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,ACT,Reading,*,24,22,*,62
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,PSAT,Reading and Writing,410,478,Grade 10: 430 Grade 11: 460,25,62
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,PSAT,Math,426,478,Grade 10: 480 Grade 11: 510,13,42
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,SAT,Math,459,543,530,23,54
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,SAT,Reading and Writing,463,542,480,43,72
State,State,State,State,ACT,English,,24,18,,78
State,State,State,State,ACT,Math,,24,22,,62
State,State,State,State,ACT,Reading,,24,22,,62
State,State,State,State,ACT,Science,,23,23,,53
State,State,State,State,PSAT,Math,,478,Grade 10: 480 Grade 11: 510,,42
State,State,State,State,PSAT,Reading and Writing,,478,Grade 10: 430 Grade 11: 460,,62
State,State,State,State,SAT,Math,,543,530,,54
State,State,State,State,SAT,Reading and Writing,,542,480,,72
