CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Student_Teacher_School,Student_Teacher_District,Student_Admin_School,Student_Admin_District,Teacher_Admin_School,Teacher_Admin_District,Student_Librarian_District,Student_Nurse_District,Student_Counselor_District,Student_ChildStudy_District
03,BERGEN,1580,FRANKLIN LAKES BORO,030,WOODSIDE AVENUE SCHOOL,9:1,8:1,254:1,127:1,28:1,16:1,382:1,287:1,191:1,164:1
03,BERGEN,1580,FRANKLIN LAKES BORO,040,COLONIAL ROAD SCHOOL,7:1,8:1,131:1,127:1,18:1,16:1,382:1,287:1,191:1,164:1
03,BERGEN,1700,GARFIELD CITY,040,GARFIELD EARLY CHILDHOOD LEARNING CENTER,11:1,11:1,308:1,128:1,27:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,050,GARFIELD HIGH SCHOOL,11:1,11:1,53:1,128:1,5:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,060,CHRISTOPHER COLUMBUS SCHOOL #8,12:1,11:1,206:1,128:1,17:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,070,GARFIELD MIDDLE SCHOOL,11:1,11:1,122:1,128:1,11:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,080,ABRAHAM LINCOLN SCHOOL #6,11:1,11:1,211:1,128:1,19:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,086,GARFIELD PUBLIC PRESCHOOL ANNEX,13:1,11:1,145:1,128:1,11:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,100,ROOSEVELT SCHOOL #7,12:1,11:1,185:1,128:1,15:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,11:1,11:1,207:1,128:1,18:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,12:1,11:1,303:1,128:1,25:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,9:1,11:1,163:1,128:1,18:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,3:1,11:1,37:1,128:1,13:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1700,GARFIELD CITY,302,GARFIELD PUBLIC PRESCHOOL 3 AT HEADSTART,11:1,11:1,101:1,128:1,9:1,12:1,4860:1,694:1,405:1,221:1
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,10:1,12:1,377:1,168:1,38:1,14:1,631:1,631:1,281:1,253:1
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,10:1,12:1,291:1,168:1,28:1,14:1,631:1,631:1,281:1,253:1
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,14:1,12:1,273:1,168:1,20:1,14:1,631:1,631:1,281:1,253:1
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,14:1,12:1,269:1,168:1,19:1,14:1,631:1,631:1,281:1,253:1
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,14:1,12:1,334:1,168:1,24:1,14:1,631:1,631:1,281:1,253:1
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,15:1,12:1,313:1,168:1,21:1,14:1,631:1,631:1,281:1,253:1
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,14:1,14:1,158:1,173:1,12:1,13:1,952:1,571:1,519:1,212:1
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,13:1,14:1,308:1,173:1,24:1,13:1,952:1,571:1,519:1,212:1
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,16:1,14:1,303:1,173:1,19:1,13:1,952:1,571:1,519:1,212:1
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,14:1,14:1,319:1,173:1,23:1,13:1,952:1,571:1,519:1,212:1
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,14:1,14:1,244:1,173:1,18:1,13:1,952:1,571:1,519:1,212:1
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,12:1,14:1,362:1,173:1,29:1,13:1,952:1,571:1,519:1,212:1
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,12:1,12:1,153:1,153:1,13:1,13:1,307:1,613:1,204:1,153:1
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,11:1,13:1,186:1,180:1,16:1,14:1,900:1,450:1,360:1,300:1
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,10:1,13:1,244:1,180:1,24:1,14:1,900:1,450:1,360:1,300:1
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,11:1,13:1,347:1,180:1,33:1,14:1,900:1,450:1,360:1,300:1
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,12:1,13:1,407:1,180:1,33:1,14:1,900:1,450:1,360:1,300:1
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,10:1,10:1,104:1,104:1,11:1,11:1,N,415:1,415:1,138:1
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,9:1,10:1,303:1,144:1,32:1,15:1,577:1,385:1,289:1,192:1
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,9:1,10:1,270:1,144:1,31:1,15:1,577:1,385:1,289:1,192:1
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,9:1,10:1,311:1,144:1,35:1,15:1,577:1,385:1,289:1,192:1
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,12:1,12:1,121:1,121:1,10:1,10:1,604:1,604:1,N,151:1
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,10:1,11:1,69:1,111:1,7:1,10:1,1894:1,631:1,316:1,237:1
03,BERGEN,2620,LEONIA BORO,055,LEONIA MIDDLE SCHOOL,11:1,11:1,267:1,111:1,25:1,10:1,1894:1,631:1,316:1,237:1
03,BERGEN,2620,LEONIA BORO,060,ANNA C. SCOTT ELEMENTARY SCHOOL,10:1,11:1,335:1,111:1,32:1,10:1,1894:1,631:1,316:1,237:1
03,BERGEN,2710,LITTLE FERRY BORO,030,MEMORIAL ELEMENTARY SCHOOL,7:1,12:1,134:1,153:1,20:1,13:1,N,458:1,N,183:1
03,BERGEN,2710,LITTLE FERRY BORO,050,WASHINGTON ELEMENTARY SCHOOL,27:1,12:1,257:1,153:1,10:1,13:1,N,458:1,N,183:1
03,BERGEN,2740,LODI BOROUGH,050,LODI HIGH SCHOOL,13:1,13:1,94:1,118:1,7:1,9:1,513:1,1026:1,342:1,385:1
03,BERGEN,2740,LODI BOROUGH,060,COLUMBUS SCHOOL,15:1,13:1,242:1,118:1,16:1,9:1,513:1,1026:1,342:1,385:1
03,BERGEN,2740,LODI BOROUGH,065,HILLTOP SCHOOL,14:1,13:1,349:1,118:1,25:1,9:1,513:1,1026:1,342:1,385:1
03,BERGEN,2740,LODI BOROUGH,067,THOMAS JEFFERSON MIDDLE SCHOOL,13:1,13:1,145:1,118:1,11:1,9:1,513:1,1026:1,342:1,385:1
03,BERGEN,2740,LODI BOROUGH,080,ROOSEVELT SCHOOL,16:1,13:1,179:1,118:1,11:1,9:1,513:1,1026:1,342:1,385:1
03,BERGEN,2740,LODI BOROUGH,090,WASHINGTON SCHOOL,15:1,13:1,193:1,118:1,13:1,9:1,513:1,1026:1,342:1,385:1
03,BERGEN,2740,LODI BOROUGH,100,WILSON SCHOOL,15:1,13:1,352:1,118:1,23:1,9:1,513:1,1026:1,342:1,385:1
03,BERGEN,2860,LYNDHURST TWP,050,LYNDHURST HIGH SCHOOL,10:1,12:1,75:1,114:1,7:1,9:1,N,359:1,252:1,252:1
03,BERGEN,2860,LYNDHURST TWP,060,COLUMBUS SCHOOL,17:1,12:1,217:1,114:1,13:1,9:1,N,359:1,252:1,252:1
03,BERGEN,2860,LYNDHURST TWP,070,FRANKLIN SCHOOL,17:1,12:1,79:1,114:1,5:1,9:1,N,359:1,252:1,252:1
03,BERGEN,2860,LYNDHURST TWP,080,JEFFERSON SCHOOL,12:1,12:1,274:1,114:1,23:1,9:1,N,359:1,252:1,252:1
03,BERGEN,2860,LYNDHURST TWP,090,LINCOLN SCHOOL,12:1,12:1,264:1,114:1,22:1,9:1,N,359:1,252:1,252:1
03,BERGEN,2860,LYNDHURST TWP,110,ROOSEVELT SCHOOL,14:1,12:1,398:1,114:1,29:1,9:1,N,359:1,252:1,252:1
03,BERGEN,2860,LYNDHURST TWP,120,WASHINGTON SCHOOL,12:1,12:1,212:1,114:1,17:1,9:1,N,359:1,252:1,252:1
03,BERGEN,2860,LYNDHURST TWP,300,MEMORIAL CAMPUS,10:1,12:1,N,114:1,N,9:1,N,359:1,252:1,252:1
03,BERGEN,2900,MAHWAH TWP,050,MAHWAH HIGH SCHOOL,9:1,10:1,82:1,120:1,9:1,12:1,718:1,1436:1,410:1,205:1
03,BERGEN,2900,MAHWAH TWP,060,BETSY ROSS ELEMENTARY,11:1,10:1,199:1,120:1,18:1,12:1,718:1,1436:1,410:1,205:1
03,BERGEN,2900,MAHWAH TWP,065,LENAPE MEADOWS,12:1,10:1,216:1,120:1,19:1,12:1,718:1,1436:1,410:1,205:1
03,BERGEN,2900,MAHWAH TWP,075,JOYCE KILMER SCHOOL,10:1,10:1,226:1,120:1,24:1,12:1,718:1,1436:1,410:1,205:1
03,BERGEN,2900,MAHWAH TWP,076,RAMAPO RIDGE,11:1,10:1,87:1,120:1,8:1,12:1,718:1,1436:1,410:1,205:1
03,BERGEN,2900,MAHWAH TWP,080,GEORGE WASHINGTON SCHOOL,10:1,10:1,192:1,120:1,19:1,12:1,718:1,1436:1,410:1,205:1
03,BERGEN,3060,MAYWOOD BORO,060,MAYWOOD AVENUE SCHOOL,13:1,13:1,574:1,198:1,45:1,15:1,989:1,495:1,495:1,495:1
03,BERGEN,3060,MAYWOOD BORO,070,MEMORIAL,13:1,13:1,415:1,198:1,32:1,15:1,989:1,495:1,495:1,495:1
03,BERGEN,3170,MIDLAND PARK BORO,050,MIDLAND PARK JR./SR. HIGH SCHOOL,9:1,9:1,109:1,94:1,13:1,11:1,314:1,314:1,314:1,189:1
03,BERGEN,3170,MIDLAND PARK BORO,070,HIGHLAND ELEMENTARY SCHOOL,7:1,9:1,251:1,94:1,34:1,11:1,314:1,314:1,314:1,189:1
03,BERGEN,3170,MIDLAND PARK BORO,300,GODWIN ELEMENTARY SCHOOL,11:1,9:1,255:1,94:1,24:1,11:1,314:1,314:1,314:1,189:1
03,BERGEN,3330,MONTVALE BORO,020,FIELDSTONE MIDDLE SCHOOL,10:1,11:1,79:1,125:1,8:1,11:1,1000:1,500:1,1000:1,333:1
03,BERGEN,3330,MONTVALE BORO,030,MEMORIAL ELEMENTARY SCHOOL,13:1,11:1,265:1,125:1,21:1,11:1,1000:1,500:1,1000:1,333:1
03,BERGEN,3350,MOONACHIE BORO,060,ROBERT L. CRAIG SCHOOL,11:1,11:1,107:1,107:1,9:1,9:1,321:1,321:1,N,N
03,BERGEN,3550,NEW MILFORD BORO,050,NEW MILFORD HIGH SCHOOL,12:1,12:1,148:1,144:1,12:1,12:1,1007:1,671:1,288:1,201:1
03,BERGEN,3550,NEW MILFORD BORO,060,BERKLEY STREET SCHOOL,14:1,12:1,427:1,144:1,30:1,12:1,1007:1,671:1,288:1,201:1
03,BERGEN,3550,NEW MILFORD BORO,070,BERTRAND F. GIBBS ELEMENTARY SCHOOL,14:1,12:1,467:1,144:1,34:1,12:1,1007:1,671:1,288:1,201:1
03,BERGEN,3550,NEW MILFORD BORO,085,DAVID E. OWENS MIDDLE SCHOOL,13:1,12:1,264:1,144:1,21:1,12:1,1007:1,671:1,288:1,201:1
03,BERGEN,3600,NORTH ARLINGTON BORO,050,NORTH ARLINGTON HIGH SCHOOL,11:1,13:1,50:1,118:1,5:1,9:1,1775:1,887:1,444:1,296:1
03,BERGEN,3600,NORTH ARLINGTON BORO,060,JEFFERSON ELEMENTARY SCHOOL,15:1,13:1,293:1,118:1,19:1,9:1,1775:1,887:1,444:1,296:1
03,BERGEN,3600,NORTH ARLINGTON BORO,070,ROOSEVELT ELEMENTARY SCHOOL,17:1,13:1,221:1,118:1,13:1,9:1,1775:1,887:1,444:1,296:1
03,BERGEN,3600,NORTH ARLINGTON BORO,080,WASHINGTON ELEMENTARY SCHOOL,14:1,13:1,354:1,118:1,26:1,9:1,1775:1,887:1,444:1,296:1
03,BERGEN,3600,NORTH ARLINGTON BORO,090,NORTH ARLINGTON MIDDLE SCHOOL,13:1,13:1,201:1,118:1,16:1,9:1,1775:1,887:1,444:1,296:1
03,BERGEN,3700,NORTHERN HIGHLANDS REG,050,NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL,12:1,12:1,91:1,91:1,8:1,8:1,1359:1,1359:1,227:1,272:1
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,050,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,11:1,10:1,274:1,95:1,24:1,9:1,1238:1,619:1,190:1,225:1
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,060,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT OLD TAPPAN,11:1,10:1,293:1,95:1,28:1,9:1,1238:1,619:1,190:1,225:1
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,300,NORTHERN VALLEY CENTRAL,5:1,10:1,105:1,95:1,21:1,9:1,1238:1,619:1,190:1,225:1
03,BERGEN,3730,NORTHVALE BORO,050,NORTHVALE PUBLIC SCHOOL,11:1,11:1,129:1,129:1,12:1,12:1,517:1,517:1,259:1,172:1
03,BERGEN,3740,NORWOOD BORO,020,NORWOOD PUBLIC SCHOOL,12:1,12:1,100:1,100:1,8:1,8:1,599:1,599:1,599:1,200:1
03,BERGEN,3760,OAKLAND BORO,040,DOGWOOD HILL ELEMENTARY SCHOOL,9:1,10:1,241:1,126:1,26:1,12:1,347:1,347:1,277:1,231:1
03,BERGEN,3760,OAKLAND BORO,050,HEIGHTS ELEMENTARY SCHOOL,11:1,10:1,169:1,126:1,15:1,12:1,347:1,347:1,277:1,231:1
03,BERGEN,3760,OAKLAND BORO,060,MANITO ELEMENTARY SCHOOL,9:1,10:1,254:1,126:1,27:1,12:1,347:1,347:1,277:1,231:1
03,BERGEN,3760,OAKLAND BORO,080,VALLEY MIDDLE SCHOOL,10:1,10:1,79:1,126:1,8:1,12:1,347:1,347:1,277:1,231:1
03,BERGEN,3850,OLD TAPPAN BORO,030,CHARLES DEWOLF MIDDLE SCHOOL,9:1,10:1,310:1,94:1,33:1,9:1,330:1,330:1,660:1,220:1
03,BERGEN,3850,OLD TAPPAN BORO,060,T. BALDWIN DEMAREST ELEMENTARY SCHOOL,10:1,10:1,350:1,94:1,36:1,9:1,330:1,330:1,660:1,220:1
03,BERGEN,3870,ORADELL BORO,050,ORADELL PUBLIC SCHOOL,12:1,12:1,123:1,123:1,11:1,11:1,738:1,738:1,738:1,246:1
03,BERGEN,3910,PALISADES PARK,050,PALISADES PARK JR-SR HIGH SCHOOL,N,N,N,N,N,N,N,N,N,N
03,BERGEN,3910,PALISADES PARK,070,LINDBERGH ELEMENTARY SCHOOL,N,N,N,N,N,N,N,N,N,N
03,BERGEN,3910,PALISADES PARK,080,CHARLES R SMITH EARLY CHILDHOOD CENTER,N,N,N,N,N,N,N,N,N,N
03,BERGEN,3930,PARAMUS BORO,050,PARAMUS HIGH SCHOOL,11:1,11:1,204:1,145:1,19:1,13:1,539:1,472:1,290:1,252:1
03,BERGEN,3930,PARAMUS BORO,060,WEST BROOK MIDDLE SCHOOL,9:1,11:1,296:1,145:1,34:1,13:1,539:1,472:1,290:1,252:1
03,BERGEN,3930,PARAMUS BORO,065,EAST BROOK MIDDLE SCHOOL,12:1,11:1,305:1,145:1,26:1,13:1,539:1,472:1,290:1,252:1
03,BERGEN,3930,PARAMUS BORO,080,MEMORIAL ELEMENTARY SCHOOL,12:1,11:1,308:1,145:1,26:1,13:1,539:1,472:1,290:1,252:1
03,BERGEN,3930,PARAMUS BORO,090,MIDLAND ELEMENTARY SCHOOL,10:1,11:1,207:1,145:1,21:1,13:1,539:1,472:1,290:1,252:1
03,BERGEN,3930,PARAMUS BORO,100,PARKWAY ELEMENTARY SCHOOL,10:1,11:1,304:1,145:1,29:1,13:1,539:1,472:1,290:1,252:1
03,BERGEN,3930,PARAMUS BORO,110,RIDGE RANCH ELEMENTARY SCHOOL,12:1,11:1,344:1,145:1,28:1,13:1,539:1,472:1,290:1,252:1
03,BERGEN,3930,PARAMUS BORO,130,STONY LANE ELEMENTARY SCHOOL,10:1,11:1,184:1,145:1,19:1,13:1,539:1,472:1,290:1,252:1
03,BERGEN,3940,PARK RIDGE BORO,050,PARK RIDGE HIGH SCHOOL,9:1,10:1,69:1,75:1,8:1,8:1,603:1,402:1,402:1,151:1
03,BERGEN,3940,PARK RIDGE BORO,060,EAST BROOK ELEMENTARY SCHOOL,10:1,10:1,292:1,75:1,30:1,8:1,603:1,402:1,402:1,151:1
03,BERGEN,3940,PARK RIDGE BORO,070,WEST RIDGE ELEMENTARY SCHOOL,14:1,10:1,360:1,75:1,25:1,8:1,603:1,402:1,402:1,151:1
03,BERGEN,3960,PASCACK VALLEY REGIONAL,040,PASCACK HILLS HIGH SCHOOL,11:1,11:1,270:1,97:1,26:1,8:1,2037:1,679:1,170:1,185:1
03,BERGEN,3960,PASCACK VALLEY REGIONAL,050,PASCACK VALLEY HIGH SCHOOL,12:1,11:1,303:1,97:1,26:1,8:1,2037:1,679:1,170:1,185:1
03,BERGEN,3960,PASCACK VALLEY REGIONAL,300,PROGRAMS AT PARK ACADEMY,N,11:1,N,97:1,N,8:1,2037:1,679:1,170:1,185:1
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,030,INDIAN HILLS HIGH SCHOOL,10:1,10:1,65:1,81:1,6:1,8:1,1136:1,568:1,207:1,325:1
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,050,RAMAPO HIGH SCHOOL,10:1,10:1,106:1,81:1,11:1,8:1,1136:1,568:1,207:1,325:1
03,BERGEN,4310,RAMSEY BORO,050,RAMSEY HIGH SCHOOL,9:1,11:1,60:1,139:1,6:1,13:1,696:1,556:1,309:1,199:1
03,BERGEN,4310,RAMSEY BORO,055,ERIC S. SMITH MIDDLE SCHOOL,10:1,11:1,370:1,139:1,37:1,13:1,696:1,556:1,309:1,199:1
03,BERGEN,4310,RAMSEY BORO,060,JOHN Y DATER ELEMENTARY SCHOOL,10:1,11:1,200:1,139:1,20:1,13:1,696:1,556:1,309:1,199:1
03,BERGEN,4310,RAMSEY BORO,070,MARY A. HUBBARD ELEMENTARY SCHOOL,11:1,11:1,387:1,139:1,36:1,13:1,696:1,556:1,309:1,199:1
03,BERGEN,4310,RAMSEY BORO,080,WESLEY D TISDALE ELEMENTARY SCHOOL,11:1,11:1,414:1,139:1,37:1,13:1,696:1,556:1,309:1,199:1
03,BERGEN,4370,RIDGEFIELD BORO,050,RIDGEFIELD MEMORIAL HIGH SCHOOL,10:1,10:1,178:1,111:1,17:1,11:1,1668:1,417:1,556:1,238:1
03,BERGEN,4370,RIDGEFIELD BORO,065,BERGEN BOULEVARD SCHOOL,8:1,10:1,184:1,111:1,22:1,11:1,1668:1,417:1,556:1,238:1
03,BERGEN,4370,RIDGEFIELD BORO,090,SHALER ACADEMY,11:1,10:1,99:1,111:1,9:1,11:1,1668:1,417:1,556:1,238:1
03,BERGEN,4370,RIDGEFIELD BORO,100,SLOCUM SKEWES SCHOOL,11:1,10:1,150:1,111:1,14:1,11:1,1668:1,417:1,556:1,238:1
03,BERGEN,4380,RIDGEFIELD PARK TWP,050,RIDGEFIELD PARK JR SR HIGH SCHOOL,14:1,14:1,174:1,156:1,13:1,11:1,1167:1,467:1,333:1,389:1
03,BERGEN,4380,RIDGEFIELD PARK TWP,060,GRANT ELEMENTARY SCHOOL,12:1,14:1,205:1,156:1,17:1,11:1,1167:1,467:1,333:1,389:1
03,BERGEN,4380,RIDGEFIELD PARK TWP,070,LINCOLN ELEMENTARY SCHOOL,13:1,14:1,330:1,156:1,25:1,11:1,1167:1,467:1,333:1,389:1
03,BERGEN,4380,RIDGEFIELD PARK TWP,080,ROOSEVELT  ELEMENTARY SCHOOL,15:1,14:1,324:1,156:1,22:1,11:1,1167:1,467:1,333:1,389:1
03,BERGEN,4380,RIDGEFIELD PARK TWP,300,THOMAS JEFFERSON EARLY LEARNING CENTER,17:1,14:1,259:1,156:1,15:1,11:1,1167:1,467:1,333:1,389:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,050,RIDGEWOOD HIGH SCHOOL,13:1,13:1,174:1,184:1,14:1,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,060,BENJAMIN FRANKLIN MIDDLE SCHOOL,13:1,13:1,239:1,184:1,19:1,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,070,GEORGE WASHINGTON MIDDLE SCHOOL,12:1,13:1,237:1,184:1,19:1,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,080,GLEN SCHOOL,7:1,13:1,N,184:1,N,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,085,HAWES ELEMENTARY SCHOOL,14:1,13:1,420:1,184:1,31:1,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,090,RIDGE ELEMENTARY SCHOOL,13:1,13:1,451:1,184:1,35:1,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,100,SOMERVILLE ELEMENTARY SCHOOL,14:1,13:1,416:1,184:1,29:1,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,110,TRAVELL ELEMENTARY SCHOOL,13:1,13:1,391:1,184:1,31:1,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,120,ORCHARD ELEMENTARY SCHOOL,12:1,13:1,308:1,184:1,25:1,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4390,RIDGEWOOD VILLAGE,130,WILLARD ELEMENTARY SCHOOL,13:1,13:1,489:1,184:1,38:1,14:1,632:1,632:1,438:1,228:1
03,BERGEN,4405,RIVER DELL REGIONAL,050,RIVER DELL REGIONAL HIGH SCHOOL,12:1,12:1,95:1,124:1,8:1,10:1,807:1,807:1,202:1,323:1
03,BERGEN,4405,RIVER DELL REGIONAL,060,RIVER DELL MIDDLE SCHOOL,12:1,12:1,57:1,124:1,5:1,10:1,807:1,807:1,202:1,323:1
03,BERGEN,4410,RIVER EDGE BORO,030,CHERRY HILL SCHOOL,11:1,12:1,240:1,121:1,22:1,10:1,N,1208:1,1208:1,242:1
03,BERGEN,4410,RIVER EDGE BORO,050,ROOSEVELT SCHOOL,15:1,12:1,489:1,121:1,32:1,10:1,N,1208:1,1208:1,242:1
03,BERGEN,4430,RIVER VALE TWP,050,HOLDRUM MIDDLE SCHOOL,10:1,12:1,201:1,143:1,21:1,12:1,572:1,381:1,381:1,229:1
03,BERGEN,4430,RIVER VALE TWP,060,ROBERGE ELEMENTARY SCHOOL,10:1,12:1,387:1,143:1,38:1,12:1,572:1,381:1,381:1,229:1
03,BERGEN,4430,RIVER VALE TWP,070,WOODSIDE ELEMENTARY SCHOOL,15:1,12:1,355:1,143:1,24:1,12:1,572:1,381:1,381:1,229:1
03,BERGEN,4470,ROCHELLE PARK TWP,050,MIDLAND SCHOOL #1,10:1,10:1,163:1,163:1,16:1,16:1,490:1,490:1,245:1,163:1
03,BERGEN,4600,RUTHERFORD BORO,050,RUTHERFORD HIGH SCHOOL,11:1,12:1,93:1,137:1,9:1,11:1,649:1,433:1,433:1,260:1
03,BERGEN,4600,RUTHERFORD BORO,070,LINCOLN SCHOOL,13:1,12:1,243:1,137:1,19:1,11:1,649:1,433:1,433:1,260:1
03,BERGEN,4600,RUTHERFORD BORO,080,PIERREPONT SCHOOL,12:1,12:1,315:1,137:1,27:1,11:1,649:1,433:1,433:1,260:1
03,BERGEN,4600,RUTHERFORD BORO,100,UNION SCHOOL,10:1,12:1,201:1,137:1,20:1,11:1,649:1,433:1,433:1,260:1
03,BERGEN,4600,RUTHERFORD BORO,110,WASHINGTON SCHOOL,12:1,12:1,335:1,137:1,27:1,11:1,649:1,433:1,433:1,260:1
03,BERGEN,4610,SADDLE BROOK TWP,050,SADDLE BROOK MIDDLE/HIGH SCHOOL,12:1,12:1,96:1,143:1,8:1,12:1,860:1,344:1,287:1,215:1
03,BERGEN,4610,SADDLE BROOK TWP,080,FRANKLIN SCHOOL,14:1,12:1,312:1,143:1,22:1,12:1,860:1,344:1,287:1,215:1
03,BERGEN,4610,SADDLE BROOK TWP,085,HELEN I. SMITH SCHOOL,12:1,12:1,309:1,143:1,26:1,12:1,860:1,344:1,287:1,215:1
03,BERGEN,4610,SADDLE BROOK TWP,090,SALOME H. LONG MEMORIAL SCHOOL,11:1,12:1,272:1,143:1,25:1,12:1,860:1,344:1,287:1,215:1
03,BERGEN,4610,SADDLE BROOK TWP,100,WASHINGTON SCHOOL,8:1,12:1,60:1,143:1,8:1,12:1,860:1,344:1,287:1,215:1
03,BERGEN,4620,SADDLE RIVER BORO,050,WANDELL SCHOOL,8:1,8:1,39:1,39:1,5:1,5:1,154:1,154:1,N,N
03,BERGEN,4845,SOUTH BERGEN JOINTURE COM,050,LODI MS HS,5:1,6:1,23:1,39:1,5:1,7:1,N,118:1,N,51:1
03,BERGEN,4845,SOUTH BERGEN JOINTURE COM,060,MAYWOOD CAMPUS,7:1,6:1,113:1,39:1,17:1,7:1,N,118:1,N,51:1
03,BERGEN,4845,SOUTH BERGEN JOINTURE COM,070,MOONACHIE CAMPUS,6:1,6:1,N,39:1,N,7:1,N,118:1,N,51:1
03,BERGEN,4870,SOUTH HACKENSACK TWP,050,MEMORIAL SCHOOL,12:1,12:1,74:1,74:1,6:1,6:1,294:1,N,N,147:1
03,BERGEN,5150,TEANECK TWP,050,TEANECK HIGH SCHOOL,10:1,10:1,122:1,133:1,12:1,13:1,1198:1,513:1,327:1,180:1
03,BERGEN,5150,TEANECK TWP,060,BENJAMIN FRANKLIN MIDDLE SCHOOL,10:1,10:1,181:1,133:1,19:1,13:1,1198:1,513:1,327:1,180:1
03,BERGEN,5150,TEANECK TWP,070,THOMAS JEFFERSON MIDDLE SCHOOL,9:1,10:1,182:1,133:1,21:1,13:1,1198:1,513:1,327:1,180:1
03,BERGEN,5150,TEANECK TWP,080,WILLIAM CULLEN BRYANT SCHOOL,12:1,10:1,310:1,133:1,25:1,13:1,1198:1,513:1,327:1,180:1
03,BERGEN,5150,TEANECK TWP,110,NATHANIEL HAWTHORNE ELEMENTARY SCHOOL,10:1,10:1,303:1,133:1,29:1,13:1,1198:1,513:1,327:1,180:1
03,BERGEN,5150,TEANECK TWP,130,JAMES RUSSELL LOWELL ELEMENTARY SCHOOL,11:1,10:1,349:1,133:1,31:1,13:1,1198:1,513:1,327:1,180:1
